sku,alto,inventario,id_seccion,id_linea,ancho,skuFabricante,peso_bruto,volumen,precio,upc,marca,serie,seccion,moneda,id_marca,descripcion,id_serie,peso_neto,largo,linea,image_url,precio_final,stock
4713218463043-A,11.5,Array,6810,8983,1.15,AHV620S-2TU31-CBK,0.23,,52.04,4713218463043,ADATA,2TB,COMPONENTES,USD,7005,"DISCO DURO EXTERNO ADATA HV620S 2TB 3.1 NEGRO (AHV620S-2TU31-CBK)     ",7118,0.23,7.8,"DISCOS EXTERNOS",https://drakelfo.local/pch-importer/images/4713218463043-A.jpg,1449,211
4713218463715-A,115,Array,6810,8983,21,AHV620S-4TU31-CBK,0.23,,83.47,4713218463715,ADATA,4TB,COMPONENTES,USD,7005,"DISCO DURO EXTERNO ADATA HV620S 4TB 3.1 NEGRO (AHV620S-4TU31-CBK)     ",10478,0.23,78,"DISCOS EXTERNOS",https://drakelfo.local/pch-importer/images/4713218463715-A.jpg,2324,28
4710273772219-A,2.6,Array,6810,8983,9.8,AHD770G-1TU32G1-CBK,0.27,,47.47,4710273772219,ADATA,1TB,COMPONENTES,USD,7005,"DISCO DURO EXTERNO ADATA RGB HD770G 1TB 3.2 BL RGB AHD770G-1TU32G1-CBK",10477,0.27,13.9,"DISCOS EXTERNOS",https://drakelfo.local/pch-importer/images/4710273772219-A.jpg,1322,5
4710273772233-A,2.6,Array,6810,8983,9.8,AHD770G-1TU32G1-CRD,0.27,,47.31,4710273772233,ADATA,1TB,COMPONENTES,USD,7005,"DISCO DURO EXTERNO ADATA RGB HD770G 1TB 3.2 RD RGB AHD770G-1TU32G1-CRD",10477,0.27,13.9,"DISCOS EXTERNOS",https://drakelfo.local/pch-importer/images/4710273772233-A.jpg,1317,3
4710273772226-A,2.6,Array,6810,8983,9.8,AHD770G-2TU32G1-CBK,0.27,,61.16,4710273772226,ADATA,2TB,COMPONENTES,USD,7005,"DISCO DURO EXTERNO ADATA RGB HD770G 2TB 3.2 BL RGB AHD770G-2TU32G1-CBK",7118,0.27,13.9,"DISCOS EXTERNOS",https://drakelfo.local/pch-importer/images/4710273772226-A.jpg,1703,19
4710273772240-A,2.6,Array,6810,8983,9.8,AHD770G-2TU32G1-CRD,0.27,,60.88,4710273772240,ADATA,2TB,COMPONENTES,USD,7005,"DISCO DURO EXTERNO ADATA RGB HD770G 2TB 3.2 RD RGB AHD770G-2TU32G1-CRD",7118,0.27,13.9,"DISCOS EXTERNOS",https://drakelfo.local/pch-importer/images/4710273772240-A.jpg,1695,26
4710273770932-A,8,Array,6810,8983,1.52,ASD600Q-240GU31-CBK,0.06,,34.86,4710273770932,ADATA,240GB,COMPONENTES,USD,7005,"UNIDAD SSD EXTERNO ADATA SD600Q 240GB USB 3.1 NGO ASD600Q-240GU31-CBK ",10485,0.06,8,"DISCOS EXTERNOS",https://drakelfo.local/pch-importer/images/4710273770932-A.jpg,971,37
4710273770949-A,8,Array,6810,8983,1.52,ASD600Q-480GU31-CBL,0.06,,54.51,4710273770949,ADATA,480GB,COMPONENTES,USD,7005,"UNIDAD SSD EXTERNO ADATA SD600Q 480GB USB 3.1 AZUL ASD600Q-480GU31-CBL",10486,0.06,8,"DISCOS EXTERNOS",https://drakelfo.local/pch-importer/images/4710273770949-A.jpg,1518,11
4710273770956-A,8,Array,6810,8983,1.52,ASD600Q-480GU31-CBK,0.06,,54.51,4710273770956,ADATA,480GB,COMPONENTES,USD,7005,"UNIDAD SSD EXTERNO ADATA SD600Q 480GB USB 3.1 NGO ASD600Q-480GU31-CBK ",10486,0.06,8,"DISCOS EXTERNOS",https://drakelfo.local/pch-importer/images/4710273770956-A.jpg,1518,20
4710273771199-A,8,Array,6810,8983,1.52,ASD600Q-480GU31-CRD,0.06,,54.51,4710273771199,ADATA,480GB,COMPONENTES,USD,7005,"UNIDAD SSD EXTERNO ADATA SD600Q 480GB USB 3.1 ROJO ASD600Q-480GU31-CRD",10486,0.06,8,"DISCOS EXTERNOS",https://drakelfo.local/pch-importer/images/4710273771199-A.jpg,1518,3
4713218463036-X,15,Array,6810,11465,2,AEX500U3-CBK,0.12,,7.58,4713220000000,XPG,"2.5""",COMPONENTES,USD,12220,"ENCLOSURE   XPG NEGRO 2.5 USB 3.0 SATA (AEX500U3-CBK)",10497,0.12,7,ENCLOSURES,https://drakelfo.local/pch-importer/images/4713218463036-X.jpg,211,357
4712366969636-X,2,Array,6810,11465,7,AEX500U3-CRD,0.14,,7.64,4712370000000,XPG,"2.5""",COMPONENTES,USD,12220,"ENCLOSURE   XPG ROJO 2.5 USB 3.0 SATA (AEX500U3-CRD)",10497,0.14,10,ENCLOSURES,https://drakelfo.local/pch-importer/images/4712366969636-X.jpg,213,215
4713218463234-A,13.6,Array,6810,11465,1.9,AED600-U31-CBK,0.13,,8.79,4713218463234,ADATA,"2.5""",COMPONENTES,USD,7005,"ENCLOSURE ADATA ANTIGOLPES  NEGRO 2.5"" USB 3.0 SATA (AED600-U31-CBK)  ",10497,0.13,9.6,ENCLOSURES,https://drakelfo.local/pch-importer/images/4713218463234-A.jpg,245,143
4710273776781-X,8.6,Array,6855,11472,14,PYLON550B-BKCUS,1,,41.43,75260120,XPG,550W,ENERGIA,USD,12220,"FUENTE DE PODER XPG PYLON 550W, NEGRO (PYLON550B-BKCUS) CERTIFICADA",10510,1,15,"FUENTES DE PODER",https://drakelfo.local/pch-importer/images/4710273776781-X.jpg,1105,47
4710273776873-X,8.6,Array,6855,11472,14,PYLON650B-BKCUS,1,,46.27,75260129,XPG,650W,ENERGIA,USD,12220,"FUENTE DE PODER XPG PYLON 650W, NEGRO (PYLON650B-BKCUS) CERTIFICADA",10506,1,15,"FUENTES DE PODER",https://drakelfo.local/pch-importer/images/4710273776873-X.jpg,1234,44
4710273779775-X,44,Array,6854,11473,22,DEFENDERPRO-BKCWW,6.5,,78.87,4710273779775,XPG,"MEDIA TORRE","GABINETES Y ENFRIAMIENTO",USD,12220,"GABINETE GAMER  XPG DEEFENDER PRO MID TOW NEG (DEEFENDER PRO-BKCWW)",10511,6.5,49,GABINETES,https://drakelfo.local/pch-importer/images/4710273779775-X.jpg,2196,20
4710273776842-X,37,Array,6854,11473,21.5,STARKER-WHCWW,9.6,,54.02,4710273776842,XPG,"MEDIA TORRE","GABINETES Y ENFRIAMIENTO",USD,12220,"GABINETE GAMER  XPG STARKER MID TOW BLANCO (STARKER-WHCWW)       ",10511,9.6,47,GABINETES,https://drakelfo.local/pch-importer/images/4710273776842-X.jpg,1504,9
842243020588-X,0.1,Array,6810,10541,1,ARGBSTRIP-BKCWW,0.1,,21.48,75260088,XPG,GAMER,COMPONENTES,USD,12220,"TIRA DE LED ARGB XPG PRIME (2 TIRAS DE 60CM) (ARGBSTRIP-BKCWW)        ",10479,0.1,60,LED,https://drakelfo.local/pch-importer/images/842243020588-X.jpg,598,262
4710273778174-X,4,Array,6810,10517,0.8,AX4U413338G19,0.5,,55.03,4710273778174,XPG,8GB,COMPONENTES,USD,12220,"MEM DDR4  XPG SPECTRIX D50 8GB 4133MHZ RGB (AX4U413338G19J-ST50)",10482,0.5,13.3,"RAM PARA DESKTOP",https://drakelfo.local/pch-importer/images/4710273778174-X.jpg,1532,1
4713435798836-A,7,Array,6810,10517,20,ADDU1600W4G11-S,0.07,,18.81,4713435798836,ADATA,4GB,COMPONENTES,USD,7005,"MEMORIA DDR3L ADATA 4GB 1600 MHz UDIMM 1.35V (ADDU1600W4G11-S)        ",10493,0.07,2.5,"RAM PARA DESKTOP",https://drakelfo.local/pch-importer/images/4713435798836-A.jpg,524,18
4713435798409-A,5.5,Array,6810,11510,18,ADDS1600W4G11-S,0.04,,18.8,4713435798409,ADATA,4GB,COMPONENTES,USD,7005,"MEMORIA DDR3L ADATA 4GB 1600 MHz SODIMM 1.35V (ADDS1600W4G11-S)       ",10493,0.04,1.5,"RAM PARA LAPTOP",https://drakelfo.local/pch-importer/images/4713435798409-A.jpg,523,325
4713435795538-A,15,Array,6810,11510,10,ADDS1600W8G11-S,0.05,,35.79,4713435795538,ADATA,8GB,COMPONENTES,USD,7005,"MEMORIA DDR3L ADATA 8GB 1600 MHz SODIMM 1.35V (ADDS1600W8G11-S)       ",10482,0.05,2.51,"RAM PARA LAPTOP",https://drakelfo.local/pch-importer/images/4713435795538-A.jpg,996,21
4710273772264-X,40,Array,6850,11521,0.4,BATTLEGROUNDXLPRIME,0.13,,28,4710273772264,XPG,GAMER,"TECLADOS & MOUSES",USD,12220,"MOUSEPAD  XPG BATTLEGROUND XL PRIME RGB (BATTLEGROUNDXLPRIME-BK) ",10479,0.13,90,TAPETES,https://drakelfo.local/pch-importer/images/4710273772264-X.jpg,780,59
4713218468758-X,46.5,Array,6850,11528,4.5,"INFAREX K10",1.26,,22.93,4713218468758,XPG,GAMER,"TECLADOS & MOUSES",USD,12220,"TECLADO GAMER  XPG (INFAREX K10  RGB)                              ",10479,1.26,17.8,TECLADOS,https://drakelfo.local/pch-importer/images/4713218468758-X.jpg,638,9
4710273774381-X,4.4,Array,6850,11528,8,SUMMONER5B-BKCES,0.95,,69.07,4710273774381,XPG,GAMER,"TECLADOS & MOUSES",USD,12220,"TECLADO GAMER  XPG SUMMONER MEC CHERRY BLUE NGO (SUMMONER5B-BKCES) ",10479,0.95,44.5,TECLADOS,https://drakelfo.local/pch-importer/images/4710273774381-X.jpg,1923,20
4710273774374-X,4.4,Array,6850,11528,13.5,SUMMONER5A-BKCES,0.95,,73.09,4710273774374,XPG,GAMER,"TECLADOS & MOUSES",USD,12220,"TECLADO GAMER  XPG SUMMONER MEC CHERRY RED NGO (SUMMONER5A-BKCES)  ",10479,0.95,44.9,TECLADOS,https://drakelfo.local/pch-importer/images/4710273774374-X.jpg,2035,5
4710273773551-A,0.07,Array,6810,11533,69.85,ASU630SS-1T92Q-R,0.47,,157.36,4710273773551,ADATA,1.92TB,COMPONENTES,USD,7005,"UNIDAD SSD ADATA SU630 1.92T SATA III 2.5"" (ASU630SS-1T92Q-R )        ",10522,0.47,10.45,"UNIDADES SSD",https://drakelfo.local/pch-importer/images/4710273773551-A.jpg,4381,27
4713218469175-A,0.07,Array,6810,11533,69.85,ASU630SS-240GQ-R,0.47,,25.3,4713218469175,ADATA,240GB,COMPONENTES,USD,7005,"UNIDAD SSD ADATA SU630 240GB SATA III 2.5"" (ASU630SS-240GQ-R)         ",10485,0.47,10.45,"UNIDADES SSD",https://drakelfo.local/pch-importer/images/4713218469175-A.jpg,704,1474
4713218469182-A,0.07,Array,6810,11533,69.85,ASU630SS-480GQ-R,0.47,,37.85,4713218469182,ADATA,480GB,COMPONENTES,USD,7005,"UNIDAD SSD ADATA SU630 480GB SATA III 2.5"" (ASU630SS-480GQ-R )        ",10486,0.47,10.45,"UNIDADES SSD",https://drakelfo.local/pch-importer/images/4713218469182-A.jpg,1054,1206
4713218469199-A,0.07,Array,6810,11533,69.85,ASU630SS-960GQ-R,0.47,,73.36,4713218469199,ADATA,960GB,COMPONENTES,USD,7005,"UNIDAD SSD ADATA SU630 960GB SATA III 2.5"" (ASU630SS-960GQ-R)         ",10487,0.47,10.45,"UNIDADES SSD",https://drakelfo.local/pch-importer/images/4713218469199-A.jpg,2042,51
4713218461155-A,0.7,Array,6810,11533,6.9,ASU650SS-120GT-R,0.47,,15.95,4713218461155,ADATA,120GB,COMPONENTES,USD,7005,"UNIDAD SSD ADATA SU650 120GB SATA III 2.5"" (ASU650SS-120GT-R)         ",10484,0.47,11.4,"UNIDADES SSD",https://drakelfo.local/pch-importer/images/4713218461155-A.jpg,444,181
4712366967274-A,0.75,Array,6810,11533,1.5,ASU800SS-1TT-C,0.06,,92.04,4712366967274,ADATA,1TB,COMPONENTES,USD,7005,"UNIDAD SSD ADATA SU800 ULTIMATE 1TB SATA III 2.5"" (ASU800SS-1TT-C)    ",10477,0.06,12,"UNIDADES SSD",https://drakelfo.local/pch-importer/images/4712366967274-A.jpg,2562,1
4712366967250-A,0.75,Array,6810,11533,1.5,ASU800SS-256GT-C,0.55,,31.19,4712366967250,ADATA,256GB,COMPONENTES,USD,7005,"UNIDAD SSD ADATA SU800 ULTIMATE 256GB SATA III 2.5"" (ASU800SS-256GT-C)",10496,0.55,12,"UNIDADES SSD",https://drakelfo.local/pch-importer/images/4712366967250-A.jpg,868,87
4710273771434-A,1.52,Array,6810,11533,8,ASD600Q-960GU31-CBK,0.06,,95.7,4710273771434,ADATA,960GB,COMPONENTES,USD,7005,"UNIDAD SSD EXTERNO ADATA SD600Q 960GB USB 3.1 NGO ASD600Q-960GU31-CBK ",10487,0.06,8,"UNIDADES SSD",https://drakelfo.local/pch-importer/images/4710273771434-A.jpg,2664,4
4710273770758-A,2.2,Array,6810,11534,0.37,AGAMMIXS11P-256GT-C,0.01,,38.57,4110273770758,ADATA,256GB,COMPONENTES,USD,7005,"UNIDAD SSD M.2 ADATA GAMMIX S11 2280 PCIe 256GB (AGAMMIXS11P-256GT-C) ",10496,0.01,8,"UNIDADES SSD M.2",https://drakelfo.local/pch-importer/images/4710273770758-A.jpg,1074,38
4710273770765-A,2.2,Array,6810,11534,0.37,AGAMMIXS11P-512GT-C,0.01,,54.25,4710273770765,ADATA,512GB,COMPONENTES,USD,7005,"UNIDAD SSD M.2 ADATA GAMMIX S11 2280 PCIe 512GB (AGAMMIXS11P-512GT-C) ",10483,0.01,8,"UNIDADES SSD M.2",https://drakelfo.local/pch-importer/images/4710273770765-A.jpg,1510,5
4710273779379-A,2.2,Array,6810,11534,0.6,AGAMMIXS41-256G-C,0.12,,35.95,4710273779379,ADATA,256GB,COMPONENTES,USD,7005,"UNIDAD SSD M.2 ADATA GAMMIX S41 2280 PCIe 256GB (AGAMMIXS41-256G-C)   ",10496,0.12,8,"UNIDADES SSD M.2",https://drakelfo.local/pch-importer/images/4710273779379-A.jpg,1001,4
4710273778877-A,4.4,Array,6810,11534,2.2,AGAMMIXS50L-2T-C,0.1,,208.86,4713218468741,ADATA,2TB,COMPONENTES,USD,7005,"UNIDAD SSD M.2 ADATA GAMMIX S50 LITE 2280 2TB (AGAMMIXS50L-2T-C)      ",7118,0.1,8,"UNIDADES SSD M.2",https://drakelfo.local/pch-importer/images/4710273778877-A.jpg,5815,12
4710273771120-X,0.08,Array,6810,11534,2.2,AS40G-1TT-C,0.13,,100.99,4710273771120,XPG,1TB,COMPONENTES,USD,12220,"UNIDAD SSD M.2  XPG S40G RGB 2280 PCIe 1T BOX (AS40G-1TT-C)      ",10477,0.13,8,"UNIDADES SSD M.2",https://drakelfo.local/pch-importer/images/4710273771120-X.jpg,2812,47
4710273771106-X,0.08,Array,6810,11534,2.2,AS40G-256GT-C,0.13,,39.55,4710273771106,XPG,256GB,COMPONENTES,USD,12220,"UNIDAD SSD M.2  XPG S40G RGB 2280 PCIe 256GB BOX (AS40G-256GT-C) ",10496,0.13,8,"UNIDADES SSD M.2",https://drakelfo.local/pch-importer/images/4710273771106-X.jpg,1101,14
4710273773575-X,0.08,Array,6810,11534,2.2,AS40G-2TT-C,0.13,,218.25,4710273773575,XPG,2TB,COMPONENTES,USD,12220,"UNIDAD SSD M.2  XPG S40G RGB 2280 PCIe 2T BOX (AS40G-2TT-C)      ",7118,0.13,8,"UNIDADES SSD M.2",https://drakelfo.local/pch-importer/images/4710273773575-X.jpg,6076,17
4710273771113-X,0.08,Array,6810,11534,2.2,AS40G-512GT-C,0.13,,56.15,4710273771113,XPG,512GB,COMPONENTES,USD,12220,"UNIDAD SSD M.2  XPG S40G RGB 2280 PCIe 512GB BOX (AS40G-512GT-C) ",10483,0.13,8,"UNIDADES SSD M.2",https://drakelfo.local/pch-importer/images/4710273771113-X.jpg,1563,103
4713218469328-X,8,Array,6810,11534,2.15,ASX6000PNP-256GT-C,0.01,,30.76,4713218469328,XPG,256GB,COMPONENTES,USD,12220,"UNIDAD SSD M.2  XPG SX6000P 2280 PCIe 256GB (ASX60000PNP-256GT-C)",10496,0.01,2.2,"UNIDADES SSD M.2",https://drakelfo.local/pch-importer/images/4713218469328-X.jpg,856,5
763649148181-S,1.48,Array,6810,8983,0.01,STEA2000431,0.17,,79.59,763649148181,SEAGATE,2TB,COMPONENTES,USD,7006,"DISCO DURO EXTERNO SEAGATE STEA2000431 2TB USB 3.0 XBOX HALO",7118,0.17,11.7,"DISCOS EXTERNOS",https://drakelfo.local/pch-importer/images/763649148181-S.jpg,2216,1
763649119303-S,2.08,Array,6810,8983,8,STEA4000407,239,,99.74,763649119303,SEAGATE,4TB,COMPONENTES,USD,7006,"DISCO DURO EXTERNO SEAGATE STEA4000407 4TB USB 3.0 BLANCO XBOX",10478,239,11.7,"DISCOS EXTERNOS",https://drakelfo.local/pch-importer/images/763649119303-S.jpg,2777,187
763649093801-S,7.69,Array,6810,8983,4.63,711-9,1.06,,184.1,763649093801,SEAGATE,8TB,COMPONENTES,USD,7006,"DISCO DURO EXTERNO SEAGATE STEL8000100 8TB 3.5 USB 3.0 BACKUPHUB NEGRO",10503,1.06,10.63,"DISCOS EXTERNOS",https://drakelfo.local/pch-importer/images/763649093801-S.jpg,5125,7
763649119389-S,2.07,Array,6810,8983,7.6,STGD4000400,0.23,,108.74,763649119389,SEAGATE,4TB,COMPONENTES,USD,7006,"DISCO DURO EXTERNO SEAGATE STGD4000400 4TB USD 3.0 NEGRO PLAYSTATION 4",10478,0.23,11.35,"DISCOS EXTERNOS",https://drakelfo.local/pch-importer/images/763649119389-S.jpg,3027,55
763649142950-S,0.78,Array,6810,8983,3.16,STJR1000400,0.03,,198.1,763649142950,SEAGATE,1TB,COMPONENTES,USD,7006,"UNIDAD SSD EXTERNO SEAGATE STJR1000400 1TB XBOX SERIES X",10477,0.03,5.29,"DISCOS EXTERNOS",https://drakelfo.local/pch-importer/images/763649142950-S.jpg,5515,37
763649124130-S,10,Array,6810,11458,10,ST14000NM001G,0.6,,292.35,763649124130,SEAGATE,14TB,COMPONENTES,USD,7006,"DISCO DURO INTERNO SEAAGTE ST14000NM001G 14TB 3.5"" 7200RPM            ",10526,0.6,15,"DISCOS INTERNOS",https://drakelfo.local/pch-importer/images/763649124130-S.jpg,8139,12
763649121795-S,1.02,Array,6810,11458,0.43,ST10000NE0008,0.8,,298.72,763649121795,SEAGATE,10TB,COMPONENTES,USD,7006,"DISCO DURO INTERNO SEAGATE 10TB 3.5 ST10000NE0008 7200RPM IRONWOLF PRO",10524,0.8,11.12,"DISCOS INTERNOS",https://drakelfo.local/pch-importer/images/763649121795-S.jpg,8316,20
763649124093-S,2.61,Array,6810,11458,10.18,ST10000VE0008,0.69,,232.24,763649124093,SEAGATE,10TB,COMPONENTES,USD,7006,"DISCO DURO INTERNO SEAGATE 10TB 3.5 ST10000VE0008 256M SKYHAWK AI     ",10524,0.69,14.69,"DISCOS INTERNOS",https://drakelfo.local/pch-importer/images/763649124093-S.jpg,6466,26
763649121764-S,2.61,Array,6810,11458,10.18,ST10000VN0008,0.69,,276.55,763649121764,SEAGATE,10TB,COMPONENTES,USD,7006,"DISCO DURO INTERNO SEAGATE 10TB 3.5 ST10000VN0008 256 7200RPM IRONWOLF",10524,0.69,14.69,"DISCOS INTERNOS",https://drakelfo.local/pch-importer/images/763649121764-S.jpg,7699,5
763649121788-S,2.61,Array,6810,11458,14.63,ST12000NE0008,0.68,,358.47,763649121788,SEAGATE,12TB,COMPONENTES,USD,7006,"DISCO DURO INTERNO SEAGATE 12TB 3.5 ST12000NE0008 7200RPM IRONWOLF PRO",10527,0.68,10.18,"DISCOS INTERNOS",https://drakelfo.local/pch-importer/images/763649121788-S.jpg,9980,74
763649121757-S,2.61,Array,6810,11458,1.01,ST12000VN0008,0.69,,300.26,763649121757,SEAGATE,12TB,COMPONENTES,USD,7006,"DISCO DURO INTERNO SEAGATE 12TB 3.5 ST12000VN0008 256 7200RPM IRONWOLF",10527,0.69,14.69,"DISCOS INTERNOS",https://drakelfo.local/pch-importer/images/763649121757-S.jpg,8359,22
763649121771-S,2.61,Array,6810,11458,10.18,ST14000NE0008,0.69,,403.09,763649121771,SEAGATE,14TB,COMPONENTES,USD,7006,"DISCO DURO INTERNO SEAGATE 14TB 3.5 ST14000NE0008 7200RPM IRONWOLF PRO",10526,0.69,14.69,"DISCOS INTERNOS",https://drakelfo.local/pch-importer/images/763649121771-S.jpg,11222,9
763649110980-S,11,Array,6810,11458,1,ST1000LM048,1.5,,37.6,763649110980,SEAGATE,1TB,COMPONENTES,USD,7006,"DISCO DURO INTERNO SEAGATE 1TB 2.5 ST1000LM048 7MM 5400RPM BARRACUDA  ",10477,1.5,7,"DISCOS INTERNOS",https://drakelfo.local/pch-importer/images/763649110980-S.jpg,1047,140
763649110928-S,4,Array,6810,11458,13,ST1000DM010,0.6,,33.99,763649110928,SEAGATE,1TB,COMPONENTES,USD,7006,"DISCO DURO INTERNO SEAGATE 1TB 3.5 ST1000DM010 64MB 7200RPM BARRACUDA ",10477,0.6,17,"DISCOS INTERNOS",https://drakelfo.local/pch-importer/images/763649110928-S.jpg,946,5
763649110652-S,2.3,Array,6810,11458,11,ST1000VX005,0.5,,37.22,763649110652,SEAGATE,1TB,COMPONENTES,USD,7006,"DISCO DURO INTERNO SEAGATE 1TB 3.5 ST1000VX005 64MB SKYHAWK           ",10477,0.5,15.3,"DISCOS INTERNOS",https://drakelfo.local/pch-importer/images/763649110652-S.jpg,1036,116
763649110997-S,0.7,Array,6810,11458,6.98,ST2000LM015,0.9,,59.42,763649110997,SEAGATE,2TB,COMPONENTES,USD,7006,"DISCO DURO INTERNO SEAGATE 2TB 2.5 ST2000LM015 5400RPM BARRACUDA      ",7118,0.9,10.03,"DISCOS INTERNOS",https://drakelfo.local/pch-importer/images/763649110997-S.jpg,1654,64
763649094396-S-RF,2.02,Array,6810,11458,10.16,ST2000DM005(RC),0.42,,44.13,763649094396,SEAGATE,2TB,COMPONENTES,USD,7006,"DISCO DURO INTERNO SEAGATE 2TB 3.5 ST2000DM005 5400RPM RECERTIFIED    ",7118,0.42,14.7,"DISCOS INTERNOS",https://drakelfo.local/pch-importer/images/763649094396-S-RF.jpg,1229,4
763649113653-S,2.02,Array,6810,11458,1.49,ST2000DM008,4.9,,45.18,763649113653,SEAGATE,2TB,COMPONENTES,USD,7006,"DISCO DURO INTERNO SEAGATE 2TB 3.5 ST2000DM008 256MB 7200RPM BARRACUDA",7118,4.9,10.01,"DISCOS INTERNOS",https://drakelfo.local/pch-importer/images/763649113653-S.jpg,1258,291
763649110690-S,2.8,Array,6810,11458,12,ST2000VN004,0.58,,72.49,763649110690,SEAGATE,2TB,COMPONENTES,USD,7006,"DISCO DURO INTERNO SEAGATE 2TB 3.5 ST2000VN004 64MB 5900RPM IRONWOLF  ",7118,0.58,16,"DISCOS INTERNOS",https://drakelfo.local/pch-importer/images/763649110690-S.jpg,2018,2
763649094426-S,1.1,Array,6810,11458,1.2,ST6000DM003,0.64,,103.85,763649094426,SEAGATE,6TB,COMPONENTES,USD,7006,"DISCO DURO INTERNO SEAGATE 6TB 3.5 ST6000DM003 256MB 5400RPM BARRACUDA",10502,0.64,14.13,"DISCOS INTERNOS",https://drakelfo.local/pch-importer/images/763649094426-S.jpg,2891,27
763649092095-S,2.61,Array,6810,11458,10.18,ST6000VN001,610,,144.45,763649092095,SEAGATE,6TB,COMPONENTES,USD,7006,"DISCO DURO INTERNO SEAGATE 6TB 3.5 ST6000VN001 256MB 5400RPM IRONWOLF ",10502,610,14.69,"DISCOS INTERNOS",https://drakelfo.local/pch-importer/images/763649092095-S.jpg,4021,9
763649092132-S,2.61,Array,6810,11458,10.18,ST6000VX001,490,,135.18,763649092132,SEAGATE,6TB,COMPONENTES,USD,7006,"DISCO DURO INTERNO SEAGATE 6TB 3.5 ST6000VX001 256MB SKYHAWK          ",10502,490,14.69,"DISCOS INTERNOS",https://drakelfo.local/pch-importer/images/763649092132-S.jpg,3763,49
763649131169-S,2.61,Array,6810,11458,14.69,ST8000VE000,716,,178.6,763649131169,SEAGATE,8TB,COMPONENTES,USD,7006,"DISCO DURO INTERNO SEAGATE 8TB 3.5 ST8000VE000 256M SKYHAWK AI        ",10503,716,14.69,"DISCOS INTERNOS",https://drakelfo.local/pch-importer/images/763649131169-S.jpg,4972,1
763649125052-S,2.61,Array,6810,11458,10.18,ST8000VX004,716,,178.61,763649125052,SEAGATE,8TB,COMPONENTES,USD,7006,"DISCO DURO INTERNO SEAGATE 8TB 3.5 ST8000VX004 256MB SKYHAWK          ",10503,716,14.69,"DISCOS INTERNOS",https://drakelfo.local/pch-importer/images/763649125052-S.jpg,4973,11
718037855981-W,2.1,Array,6810,8983,8.2,WDBU6Y0040BBK-WESN,0.2,,81.84,718037855981,"WESTERN DIGITAL",4TB,COMPONENTES,USD,7007,"DISCO DURO EXTERNO WD ELEMENTS 4TB 3.0 NEGRO (WDBU6Y0040BBK-WESN)",10478,0.2,11.1,"DISCOS EXTERNOS",https://drakelfo.local/pch-importer/images/718037855981-W.jpg,2278,50
718037866246-W,2.6,Array,6810,11458,10.16,WD121KFBX,0.66,,390.62,718037866246,"WESTERN DIGITAL",12TB,COMPONENTES,USD,7007,"DISCO DURO INTERNO WD 12TB 3.5 WD121KFBX 256MB SATA3 7200 NAS RED PRO",10527,0.66,14.7,"DISCOS INTERNOS",https://drakelfo.local/pch-importer/images/718037866246-W.jpg,10875,15
718037872858-W,2.6,Array,6810,11458,10.16,WD141KFGX,0.69,,476.64,718037872858,"WESTERN DIGITAL",14TB,COMPONENTES,USD,7007,"DISCO DURO INTERNO WD 14TB 3.5 WD141KFGX 512MB SATA3 7200 NAS RED PRO",10526,0.69,14.7,"DISCOS INTERNOS",https://drakelfo.local/pch-importer/images/718037872858-W.jpg,13270,15
718037799650-W,2.6,Array,6810,11458,10.16,WD10EFRX,0.45,,50.82,718037799650,"WESTERN DIGITAL",1TB,COMPONENTES,USD,7007,"DISCO DURO INTERNO WD 1TB 3.5"" WD10EFRX 64MB SATA3 5400RPM NAS RED",10477,0.45,14.7,"DISCOS INTERNOS",https://drakelfo.local/pch-importer/images/718037799650-W.jpg,1415,60
718037847405-W,0.7,Array,6810,11458,6.98,WD20SPZX,0.09,,79.75,718037847405,"WESTERN DIGITAL",2TB,COMPONENTES,USD,7007,"DISCO DURO INTERNO WD 2TB 2.5 WD20SPZX 128M SATA3 5400RPM BLUE BULK",7118,0.09,10.02,"DISCOS INTERNOS",https://drakelfo.local/pch-importer/images/718037847405-W.jpg,2220,46
718037835570-W,2.6,Array,6810,11458,10.16,WD2002FFSX,0.72,,97.63,718037835570,"WESTERN DIGITAL",2TB,COMPONENTES,USD,7007,"DISCO DURO INTERNO WD 2TB 3.5 WD2002FFSX 64MB SATA3 7200 NAS RED PRO",7118,0.72,14.7,"DISCOS INTERNOS",https://drakelfo.local/pch-importer/images/718037835570-W.jpg,2718,24
718037855943-W,2.6,Array,6810,11458,10.16,WD6003FFBX,0.72,,184.1,718037855943,"WESTERN DIGITAL",6TB,COMPONENTES,USD,7007,"DISCO DURO INTERNO WD 6TB 3.5 WD6003FFBX 256MB SATA3 7200 NAS RED PRO",10502,0.72,14.7,"DISCOS INTERNOS",https://drakelfo.local/pch-importer/images/718037855943-W.jpg,5125,8
718037857077-W,2.6,Array,6810,11458,10.16,WD60PURZ,0.6,,146.71,718037857077,"WESTERN DIGITAL",6TB,COMPONENTES,USD,7007,"DISCO DURO INTERNO WD 6TB 3.5"" WD60PURZ 64MB SATA3 5700RPM PURPLE",10502,0.6,14.7,"DISCOS INTERNOS",https://drakelfo.local/pch-importer/images/718037857077-W.jpg,4084,4
